ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Duration
A-4093314,Bing,,2,2018-01-10 16:36:57,2018-01-10 22:36:57,37.73473,-122.40638,37.74072,-122.40773999999999,0.42,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-10 16:56:00,55.9,,84.0,30.17,10.0,East,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,360
A-4093327,Bing,,2,2018-01-10 19:17:28,2018-01-11 01:17:28,37.73007,-122.43918000000001,37.73203,-122.43218999999999,0.405,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2018-01-10 18:56:00,57.0,,83.0,30.19,10.0,WNW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,19,360
A-4093872,Bing,,2,2018-01-11 13:46:08,2018-01-11 19:46:08,37.754354,-122.402924,37.76166,-122.40596000000001,0.531,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-11 13:53:00,57.0,,81.0,30.29,10.0,West,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,13,360
A-4094546,Bing,,2,2018-01-12 17:46:08,2018-01-12 23:46:08,37.736338,-122.408473,37.736338,-122.408473,0.0,Ramp to Alemany Blvd - Accident.,2117.0, San Bruno Ave,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-01-12 17:56:00,54.0,,86.0,30.3,10.0,North,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,17,360
A-4095884,Bing,,2,2018-01-16 07:50:36,2018-01-16 13:50:36,37.765912,-122.40523,37.752966,-122.40302,0.903,Between I-80 and Army St/Potrero Ave - Accident.,1793.0, 16th St,L,San Francisco,San Francisco,CA,94103-5009,US,US/Pacific,KSFO,2018-01-16 07:56:00,55.0,,86.0,30.2,9.0,NE,4.6,,Overcast,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,07,360
A-4096540,Bing,,2,2018-01-17 09:12:22,2018-01-17 15:12:22,37.726816,-122.40258500000002,37.725152,-122.401941,0.12,At Paul Ave - Accident. Lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-17 09:20:00,55.0,,89.0,30.27,3.0,NE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,360
A-4097143,Bing,,2,2018-01-18 17:20:59,2018-01-18 23:20:59,37.77304,-122.40657,37.77579,-122.40503999999999,0.20800000000000002,At 7th St/Bryant St - Accident. in the left lane.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-01-18 16:56:00,55.0,,89.0,30.03,3.0,West,6.9,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,17,360
A-4097642,Bing,,2,2018-01-19 08:31:28,2018-01-19 14:31:28,37.753364000000005,-122.403046,37.751787,-122.403085,0.109,At Army St/Potrero Ave - Accident. Lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-19 08:53:00,48.9,,97.0,30.14,10.0,East,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,360
A-4097667,Bing,,2,2018-01-19 16:47:59,2018-01-19 22:47:59,37.76517,-122.39356000000001,37.76163,-122.39267,0.249,At Mariposa St - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2018-01-19 16:53:00,53.1,,69.0,30.07,10.0,WNW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,360
A-4097678,Bing,,2,2018-01-19 18:41:12,2018-01-20 00:41:12,37.7374,-122.40227,37.7335,-122.41211000000001,0.601,At US-101 (San Francisco) - Accident. in the right lane.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2018-01-19 18:56:00,50.0,,68.0,30.08,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,18,360
A-4098383,Bing,,2,2018-01-22 03:53:27,2018-01-22 09:53:27,37.744712,-122.395121,37.75007,-122.39176,0.413,At Army St - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2018-01-22 03:56:00,54.0,,86.0,30.29,6.0,SSE,5.8,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,03,360
A-4098398,Bing,,2,2018-01-22 08:18:30,2018-01-22 08:48:30,37.769334,-122.410995,37.769334,-122.410995,0.0,At I-80/James Lick Skwy - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-01-22 08:14:00,54.0,,90.0,30.3,5.0,West,12.7,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,30
A-4098399,Bing,,2,2018-01-22 08:18:30,2018-01-22 08:48:30,37.769312,-122.41083700000001,37.769311,-122.41083,0.0,At I-80/James Lick Skwy - Accident.,,Bryant St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-01-22 08:14:00,54.0,,90.0,30.3,5.0,West,12.7,0.02,Overcast,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,08,30
A-4098416,Bing,,2,2018-01-22 18:16:42,2018-01-23 00:16:42,37.73222,-122.41524,37.73158,-122.42329,0.442,At Alemany Blvd - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-01-22 17:56:00,53.1,,71.0,30.29,10.0,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,18,360
A-4099688,Bing,,2,2018-01-24 08:43:42,2018-01-24 14:43:42,37.759547999999995,-122.39223999999999,37.762289,-122.39251000000002,0.19,At Mariposa St - Accident. Right lane blocked.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-24 08:53:00,46.9,,100.0,30.11,6.0,East,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,360
A-4100381,Bing,,2,2018-01-25 07:54:57,2018-01-25 13:54:57,37.73235,-122.4141,37.732646,-122.413367,0.045,At US-101 (San Francisco) - Accident. Lane blocked.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-25 07:56:00,46.9,,80.0,30.07,10.0,SE,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,360
A-4100982,Bing,,2,2018-01-26 12:54:16,2018-01-26 18:54:16,37.743742,-122.405772,37.744681,-122.40516399999998,0.073,At Army St/Potrero Ave - Accident. Left lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-01-26 12:56:00,53.1,,77.0,30.34,10.0,ENE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,360
A-4100987,Bing,,2,2018-01-26 14:29:01,2018-01-26 14:59:01,37.724733,-122.401553,37.7251,-122.40167,0.026000000000000002,At Bacon St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-26 14:56:00,54.0,,66.0,30.33,10.0,North,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,30
A-4100988,Bing,,3,2018-01-26 14:36:16,2018-01-26 20:36:16,37.73473,-122.40638,37.74072,-122.40773999999999,0.42,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-26 14:56:00,54.0,,66.0,30.33,10.0,North,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4100995,Bing,,2,2018-01-26 17:00:17,2018-01-26 23:00:17,37.73222,-122.41524,37.732037,-122.41834399999999,0.17,At Alemany Blvd - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-01-26 16:56:00,53.1,,61.0,30.35,10.0,WNW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,360
A-4100998,Bing,,2,2018-01-26 17:47:33,2018-01-26 23:47:33,37.7374,-122.40227,37.73174,-122.40433999999999,0.40700000000000003,Ramp to US-101/James Lick Fwy Southbound - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2018-01-26 17:56:00,51.1,,63.0,30.35,10.0,West,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,17,360
A-4100999,Bing,,2,2018-01-26 17:47:33,2018-01-26 23:47:33,37.73174,-122.40433999999999,37.727920000000005,-122.40295,0.275,Ramp to Alemany Blvd - Accident.,974.0, Bay Shore Blvd,L,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-26 17:56:00,51.1,,63.0,30.35,10.0,West,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,17,360
A-4101816,Bing,,2,2018-01-29 09:10:03,2018-01-29 15:10:03,37.7862,-122.39068999999999,37.7855,-122.39182,0.078,At Fremont St/Harrison St - Accident. Left lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-01-29 08:53:00,51.1,,92.0,30.27,10.0,SSE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,360
A-4101822,Bing,,2,2018-01-29 11:43:46,2018-01-29 17:43:46,37.78443,-122.39341999999999,37.7862,-122.39068999999999,0.193,At Fremont St/Harrison St - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-29 11:53:00,55.9,,75.0,30.23,10.0,SSW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,11,360
A-4101823,Bing,,2,2018-01-29 12:05:33,2018-01-29 18:05:33,37.77304,-122.40657,37.77579,-122.40503999999999,0.20800000000000002,At 7th St/Bryant St - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-01-29 11:56:00,55.9,,72.0,30.22,10.0,SE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,360
A-4101831,Bing,,2,2018-01-29 16:54:18,2018-01-29 22:54:18,37.73222,-122.41524,37.732037,-122.41834399999999,0.17,At Alemany Blvd - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-01-29 16:56:00,57.0,,74.0,30.16,10.0,East,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,360
A-4102402,Bing,,2,2018-01-30 04:58:01,2018-01-30 10:58:01,37.75076,-122.4036,37.74981,-122.40391000000001,0.068,Ramp to Army St/Cesar Chavez EB and Bayshore Blvd SB - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-30 04:53:00,46.9,,100.0,30.14,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,04,360
A-4102403,Bing,,2,2018-01-30 04:58:01,2018-01-30 10:58:01,37.74981,-122.40391000000001,37.74897,-122.40353,0.062,Ramp to Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-30 04:53:00,46.9,,100.0,30.14,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,04,360
A-4102404,Bing,,2,2018-01-30 04:58:01,2018-01-30 10:58:01,37.75254,-122.40301000000001,37.75076,-122.4036,0.127,Ramp to Army St/Cesar Chavez and Potrero Ave NB and Bayshore Blvd SB - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-30 04:53:00,46.9,,100.0,30.14,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,04,360
A-4102407,Bing,,4,2018-01-30 05:47:33,2018-01-30 11:47:33,37.75254,-122.40301000000001,37.75076,-122.4036,0.127,Ramp closed to Army St/Potrero Ave - Road closed due to accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-30 05:53:00,46.9,,100.0,30.16,7.0,NW,5.8,,Patches of Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,05,360
A-4102410,Bing,,2,2018-01-30 06:57:18,2018-01-30 12:57:18,37.75254,-122.40301000000001,37.74731,-122.40446000000001,0.37,At Army St/Potrero Ave - Accident. Left lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-01-30 06:53:00,45.0,,100.0,30.17,7.0,Calm,,,Patches of Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,06,360
A-4102411,Bing,,2,2018-01-30 06:57:18,2018-01-30 12:57:18,37.733849,-122.40608,37.732147,-122.40508100000001,0.13,At Bacon St - Accident. Left lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-30 06:56:00,48.0,,89.0,30.16,10.0,SSE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,06,360
A-4102420,Bing,,2,2018-01-30 08:22:47,2018-01-30 14:22:47,37.711918,-122.45405500000001,37.711918,-122.45405500000001,0.0,At Sickles Ave - Accident. Right lane blocked.,2911.0, San Jose Ave,L,San Francisco,San Francisco,CA,94112-3030,US,US/Pacific,KSFO,2018-01-30 07:56:00,51.1,,86.0,30.17,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,360
A-4102441,Bing,,2,2018-01-30 14:34:04,2018-01-30 20:34:04,37.78176,-122.39721000000002,37.77867,-122.40123999999999,0.307,At 4th St/5th St - Accident.,105.0, Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2018-01-30 14:53:00,64.0,,60.0,30.09,10.0,NW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4102443,Bing,,2,2018-01-30 14:58:46,2018-01-30 20:58:46,37.77304,-122.40657,37.77579,-122.40503999999999,0.20800000000000002,At 7th St/Bryant St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-01-30 14:56:00,64.0,,56.0,30.08,10.0,North,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4102453,Bing,,2,2018-01-30 17:10:03,2018-01-30 23:10:03,37.720490000000005,-122.40014,37.720490000000005,-122.40014,0.0,At 3rd St/Exit 429B/Exit 429C - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-01-30 16:56:00,62.1,,60.0,30.06,10.0,WNW,9.2,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,360
A-4103913,Bing,,2,2017-11-30 19:23:37,2017-12-01 01:23:37,37.768357,-122.405993,37.768357,-122.405993,0.0,At I-80 - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2017-11-30 18:56:00,55.0,,77.0,30.09,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,19,360
A-4104409,Bing,,2,2017-12-01 08:55:53,2017-12-01 14:55:53,37.73473,-122.40638,37.74072,-122.40773999999999,0.42,At I-280/Alemany Blvd - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-12-01 08:56:00,54.0,,86.0,30.13,9.0,NNW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,360
A-4104413,Bing,,2,2017-12-01 10:59:38,2017-12-01 16:59:38,37.7855,-122.39182,37.78776,-122.3953,0.24600000000000002,Ramp to Fremont St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2017-12-01 10:53:00,54.0,,83.0,30.14,9.0,SW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,360
A-4104414,Bing,,2,2017-12-01 10:59:38,2017-12-01 16:59:38,37.78776,-122.3953,37.78856,-122.39428000000001,0.078,Ramp to Exit 2C - Accident.,244.0, 1st St,R,San Francisco,San Francisco,CA,94105-2624,US,US/Pacific,KOAK,2017-12-01 10:53:00,54.0,,83.0,30.14,9.0,SW,4.6,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,360
A-4104425,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.7251,-122.40167,37.73174,-122.40433999999999,0.48100000000000004,Ramp to I-280/John F Foran Fwy - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-12-01 14:56:00,59.0,,67.0,30.05,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4104426,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.73174,-122.40433999999999,37.73679,-122.40319,0.355,Ramp to I-280/John F Foran Fwy Northbound - Accident. Right lane blocked.,974.0, Bay Shore Blvd,L,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-12-01 14:56:00,59.0,,67.0,30.05,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,14,360
A-4104427,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.74292,-122.397,37.75052,-122.39235,0.583,Ramp to Cesar Chavez St - Accident. Right lane blocked.,,Jerrold Ave,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2017-12-01 14:56:00,59.0,,67.0,30.05,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,14,360
A-4104428,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.75052,-122.39235,37.750828000000006,-122.39248500000001,0.023,At I-280/John F Foran Fwy/Cesar Chavez - Accident. Right lane blocked.,1257.0, Pennsylvania Ave,R,San Francisco,San Francisco,CA,94107-7431,US,US/Pacific,KOAK,2017-12-01 14:53:00,57.0,,81.0,30.06,10.0,West,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4104429,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.735517,-122.40612,37.735515,-122.40612800000001,0.0,At US-101 (San Francisco) - Accident. Right lane blocked.,,I-280 S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2017-12-01 14:56:00,59.0,,67.0,30.05,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4104430,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.7374,-122.40227,37.73174,-122.40433999999999,0.40700000000000003,Ramp to Bacon St - Accident. Right lane blocked.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2017-12-01 14:56:00,59.0,,67.0,30.05,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4104431,Bing,,2,2017-12-01 14:48:24,2017-12-01 20:48:24,37.735236,-122.40659099999999,37.735707,-122.40525500000001,0.08,At US-101 (San Francisco) - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-12-01 14:56:00,59.0,,67.0,30.05,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
A-4104440,Bing,,2,2017-12-01 17:04:08,2017-12-01 23:04:08,37.75254,-122.40301000000001,37.74731,-122.40446000000001,0.37,At Army St/Potrero Ave - Accident. Left lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2017-12-01 16:53:00,55.9,,77.0,30.05,10.0,West,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,17,360
A-4105253,Bing,,2,2017-12-04 08:34:07,2017-12-04 14:34:07,37.73186,-122.418282,37.73235,-122.4141,0.231,Between Alemany Blvd and US-101 (San Francisco) - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-12-04 08:56:00,54.0,,40.0,30.2,10.0,NE,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,360
A-4106519,Bing,,2,2017-12-06 08:09:23,2017-12-06 14:09:23,37.71456,-122.39778999999999,37.70477,-122.39433999999999,0.7020000000000001,At Alanna Rd/Exit 429A - Accident. Right lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-12-06 07:56:00,51.1,,59.0,30.31,10.0,East,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,360
A-4106536,Bing,,2,2017-12-06 14:07:07,2017-12-06 20:07:07,37.73137,-122.42358999999999,37.7319,-122.41588999999999,0.42200000000000004,At Alemany Blvd - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2017-12-06 13:56:00,61.0,,35.0,30.26,10.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,360
